OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,TREATMENT_ID,TREATMENT_NAME,TREATMENT_TYPE,START_DATE,END_DATE,TREATED_AC,GIS_ACRES,RX_CONSUM,PRE_CON_CLASS,POST_CON_CLASS,GlobalID,SHAPE_Length,SHAPE_Area
1236,2007,CA,USF,LPF,050754100204F001000,SANTA CRUZ,3,2007/08/15 00:00:00,2007/08/15 00:00:00,9964.78912277203,9964.7891,,,,{940090E2-ECBD-435C-8A98-4579A9FFCDFD},50793.5722181109,59725395.9863261
1237,2007,CA,USF,LPF,050754130201F001000,EAST & WEST CAMINO CIELO,3,2007/08/15 00:00:00,2007/08/15 00:00:00,1456.84431005147,1456.8444,,,,{A551F03D-64AF-4C30-BE25-B926E506B25F},123541.645168025,8703586.8601742
1238,2006,CA,USF,LPF,050757020503F001000,ALAMO MOUNTAIN #1,3,2006/10/01 00:00:00,2006/10/15 00:00:00,4846.56966114805,4846.5698,,,,{88EE96A8-DECE-4B2F-B960-9EE17006DDD4},29295.258243326,29062366.947875
1239,2006,CA,USF,LPF,050757020504F001000,ALAMO MOUNTAIN #2,3,2006/10/01 00:00:00,2006/10/15 00:00:00,12966.0731025687,12966.073,,,,{FA90482A-BCBD-4511-9AB9-CB97F043E705},56524.1985632543,77768682.5005876
1240,2008,CA,USF,MNF,0508511220001000005,DOE PEAK TYPE CONVERSION,3,2008/03/01 00:00:00,2008/03/11 00:00:00,102.31770168592,102.3177,,,,{3D4D05BE-DAA9-46ED-90F8-D76077290E50},12115.7803328443,700537.099456741
1241,2006,CA,USF,MNF,0508511220001000009,DOE PEAK TYPE CONVERSION,3,2006/09/30 00:00:00,2006/09/30 00:00:00,270.458058792469,270.45807,,,,{43819864-5A51-4B39-BC04-EEBC7CBF8874},28140.5179733352,1851627.6294744
1242,2009,CA,USF,MNF,0508511220001000013,DOE PEAK TYPE CONVERSION,3,2009/11/28 00:00:00,2009/11/28 00:00:00,629.424469027222,629.4245,,,,{24E4CBFF-D29C-4A96-BD44-A8182F954832},15145.8816765343,4306543.96279651
1243,2006,CA,USF,MNF,0508511240001000000,06 OAK RIDGE,3,2006/05/01 00:00:00,2006/05/22 00:00:00,360.141817467306,360.14182,,,,{2A52BE0B-838D-4E30-863B-9971E0E754E5},12081.3624138328,2473250.05146102
1244,2008,CA,USF,MNF,0508511240004000001,OAK RIDGE UNDERBURN FY 2009,3,2008/10/01 00:00:00,2008/12/01 00:00:00,13.2357966453608,13.235797,,,,{6E5C5240-6C3A-4196-B071-3E2B94593AB1},1435.10600719361,91128.3534539429
1245,2009,CA,USF,MNF,0508511240004000002,OAK RIDGE UNDERBURN FY 2009,3,2009/11/03 00:00:00,2009/11/04 00:00:00,100.165678394173,100.16568,,,,{2AEBEE58-FBAE-4E85-BC3F-A7B46D3CDC23},4540.86519150972,688184.596566159
1246,2008,CA,USF,MNF,0508530100071000001,ALDER SPRINGS UNIT 71,3,2008/03/01 00:00:00,2008/03/11 00:00:00,9.96064421386564,9.9606438,,,,{AEB17FB9-1752-4D68-A7E9-14DD12DEE42B},1399.04614383025,68158.6088597955
1247,2008,CA,USF,MNF,0508530100072000001,ALDER SPRINGS UNIT 72,3,2008/10/01 00:00:00,2008/10/10 00:00:00,10.2146676959058,10.214667,,,,{F1B983AB-5BB6-4EEF-8002-CCA2C657AACB},1245.04270365323,69857.2977858684
1248,2006,CA,USF,MNF,0508530110002000000,ALDER SPRINGS UNDERBURN#2 2007,3,2005/10/15 00:00:00,2006/11/01 00:00:00,74.8402075359061,74.84021,,,,{841F2587-FBC1-4C80-9E99-8393B869A236},4066.06109124235,511810.281304236
1249,2007,CA,USF,MNF,0508530110003000000,ALDER UNIT 52,3,2007/04/05 00:00:00,2007/04/08 00:00:00,1200.63352474407,1200.6335,,,,{FC2CAD50-D69D-436E-B0F7-F4D1B65C35A8},20350.3084677598,8213295.14309513
1250,2008,CA,USF,MNF,0508530110003000001,ALDER UNIT 52,3,2008/03/11 00:00:00,2008/03/11 00:00:00,211.963733509683,211.96373,,,,{68BECA0F-E9AD-4FE1-80B9-FDCBA55B7710},21256.4529006183,1450208.62849217
1251,2006,CA,USF,MNF,0508530140013000000,ALDER UNIT 73,3,2005/10/15 00:00:00,2006/10/13 00:00:00,63.565148447849,63.565147,,,,{C2F670D7-C298-426B-8B80-1EF8E9FC5BE8},4027.66581425426,434606.234872727
1252,2008,CA,USF,MNF,0508530140019000000,ALDER SPRINGS UNIT 53,3,2008/03/11 00:00:00,2008/03/11 00:00:00,34.9937558905957,34.993755,,,,{CF2FDD2A-8F13-483A-A8EE-6240F101C0AC},3504.36034659654,239289.713673701
1253,2008,CA,USF,MNF,0508530150001000006,TYPE CONVERSION MAINTAINENCE,3,2008/03/01 00:00:00,2008/03/11 00:00:00,80.9218710328872,80.921867,,,,{17C1EABE-90F1-49FA-A091-96B3FBB5D222},4204.38712432308,553494.799596196
1254,2008,CA,USF,MNF,0508530150001000007,TYPE CONVERSION MAINTAINENCE,3,2008/11/01 00:00:00,2008/11/12 00:00:00,175.137131444193,175.13713,,,,{A938D251-9F87-417E-9ABD-07D9DD68117B},12484.925991633,1196075.42236806
1255,2009,CA,USF,MNF,0508530150001000008,TYPE CONVERSION MAINTAINENCE,3,2009/10/15 00:00:00,2009/10/15 00:00:00,160.245585201718,160.24559,,,,{63B43008-D616-4B5F-9517-E3E37A974BC1},10711.7971499703,1095810.35726868
1256,2010,CA,USF,MNF,0508530150001000009,TYPE CONVERSION MAINTAINENCE,3,2010/10/26 00:00:00,2010/10/26 00:00:00,258.897210636731,258.89722,,,,{9F7942F6-72D0-46C8-8CB9-4D2742D25CD4},11565.2943237399,1770270.8724963
1257,2010,CA,USF,MNF,0508530330001000000,BLACK DIAMOND GLADE CLEARING,3,2010/10/27 00:00:00,2010/10/27 00:00:00,174.824073350383,174.82407,,,,{D4206AB0-E7B7-4ED0-9A76-9DD3202DEC41},8688.14285045906,1186486.68134693
1258,2009,CA,USF,MNF,0508530330002000001,MINE CAMP DIVERSION DAM,3,2009/10/20 00:00:00,2009/10/20 00:00:00,33.1518428691537,33.151844,,,,{7C27114C-AC72-4DC2-9763-54F499F2A202},3811.58564458622,224799.373231185
1259,2010,CA,USF,MNF,0508530330003000000,MINE CAMP,3,2010/11/01 00:00:00,2010/11/03 00:00:00,86.584971520363,86.584969,,,,{D7C9587F-468D-4886-AC0B-13E16FFC1A68},7410.02890672097,587153.27433665
1260,2009,CA,USF,MNF,0508540140103000000,PILLSBURY T-3,3,2009/03/13 00:00:00,2009/03/13 00:00:00,51.778225065168,51.778225,,,,{4FFF494C-1312-4A4E-995C-6834A4F8C349},3555.64673550043,351775.938652919
1261,2009,CA,USF,MNF,0508540140105000000,PILLSBURY T-15,3,2009/03/13 00:00:00,2009/03/13 00:00:00,21.3611785270985,21.361179,,,,{20D30716-B42E-4C0C-9AF2-869AE4447EAE},2469.59650415772,145134.356473851
1262,2008,CA,USF,MNF,0508540140201000006,GRAVELLY VALLEY MOWING,3,2008/03/10 00:00:00,2008/03/10 00:00:00,9.36261301257149,9.3626127,,,,{989A1EBB-C963-4DB4-8EB7-3BB94AC25EDD},1178.27547194205,63621.6452784277
1263,2008,CA,USF,MNF,0508540140201000007,GRAVELLY VALLEY MOWING,3,2008/03/11 00:00:00,2008/03/11 00:00:00,20.4603906676717,20.46039,,,,{EFFC441A-A408-4510-A55B-55A4734B147F},1492.01859184148,139034.412647766
1264,2006,CA,USF,MNF,0508540140202000001,GRAVELLY VALLEY BURN,3,2006/12/14 00:00:00,2006/12/14 00:00:00,7.35595082504183,7.3559508,,,,{5E553CAF-C436-4581-B802-F854D6E5C075},853.154169032183,49989.7590916828
1265,2007,CA,USF,MNF,0508540231208000000,HOWARD MILL UNDERSTORY,3,2007/02/20 00:00:00,2007/02/20 00:00:00,12.35227766761,12.352278,,,,{B967E40E-8842-418E-902B-587FC2EE10F6},1482.99253820822,83685.5947150175
1266,2010,CA,USF,MNF,0508540231323000001,WILLOW CREEK THIN AND RELEASE,3,2010/03/24 00:00:00,2010/03/24 00:00:00,30.7431255321598,30.743126,,,,{C2EC7A7F-0EC4-4E48-8C25-6BC7B4304AE0},2155.47453645125,208284.565826432
1267,2007,CA,USF,MNF,0508540231325000000,HOWARD MILL UNDERSTORY,3,2007/03/19 00:00:00,2007/03/19 00:00:00,48.7732357817138,48.773235,,,,{D15C67EB-8BEE-413F-94D7-A00B7D454C3C},4782.16147507496,330331.805222243
1268,2008,CA,USF,MNF,0508540231325000001,HOWARD MILL UNDERSTORY,3,2008/03/07 00:00:00,2008/03/07 00:00:00,4.72237317280105,4.722373,,,,{44363C4A-DC9B-4BB3-9B45-9E9A59EB5677},1011.49118760197,31986.2046178185
1269,2008,CA,USF,MNF,0508540231325000002,HOWARD MILL UNDERSTORY,3,2008/03/12 00:00:00,2008/03/12 00:00:00,10.5986378565359,10.598638,,,,{A2C8CA30-2F62-4D27-A110-382258532A99},1608.20290971168,71786.7833278453
1270,2008,CA,USF,MNF,0508540231325000003,HOWARD MILL UNDERSTORY,3,2008/03/20 00:00:00,2008/03/20 00:00:00,4.86630077108989,4.8663006,,,,{4747F0B4-37D4-4221-968A-C236E1B86AE4},1279.04849529904,32958.9511155669
1271,2007,CA,USF,MNF,0508540231406000001,HOWARD MILL UNDERSTORY,3,2007/03/25 00:00:00,2007/03/25 00:00:00,85.9786287934177,85.97863,,,,{32603336-51DC-42F4-A75F-8A27F4AAE255},5054.28393645487,582290.690667284
1272,2009,CA,USF,MNF,0508540232403000000,,3,2009/04/06 00:00:00,2009/04/06 00:00:00,73.4001269727996,73.400124,,,,{9873874B-71F4-4487-BCB1-A1199F5ED7E0},4680.75199492563,496959.06552059
1273,2009,CA,USF,MNF,0508540232415000000,,3,2009/01/21 00:00:00,2009/04/06 00:00:00,15.9269604414967,15.92696,,,,{8036ADAC-F661-46EA-BA17-364A92305867},2475.27848608057,107799.931603518
1274,2009,CA,USF,MNF,0508540232416000002,HOWARD MILL UNDERSTORY,3,2009/04/07 00:00:00,2009/04/07 00:00:00,161.433125848144,161.43312,,,,{611EFB7B-1D9E-42E3-A337-EE57BEE1B0E2},6468.02024662835,1092783.14568795
1275,2008,CA,USF,MNF,0508540262208000002,STREETER,3,2008/04/01 00:00:00,2008/04/01 00:00:00,5.06918825923078,5.0691881,,,,{34FA86AF-D055-473D-8DB4-EAEE31091678},769.547732561611,34307.866685675
1276,2005,CA,USF,MNF,0508540262305000000,HOWARD MILL UNDERSTORY,3,2005/12/05 00:00:00,2005/12/05 00:00:00,90.1818477150582,90.181847,,,,{9635826E-8E00-4778-8D2A-CED194BB6B08},5675.43951318126,610548.352573452
1277,2008,CA,USF,MNF,0508540262305000001,HOWARD MILL UNDERSTORY,3,2008/03/24 00:00:00,2008/03/24 00:00:00,8.30813031280973,8.3081303,,,,{5970A0C0-307B-4F87-B5E4-69F62F23CB01},1351.03574810629,56244.7211472037
1278,2008,CA,USF,MNF,0508540262311000001,HORSE MOUNTAIN MECHANICAL 1,3,2008/12/09 00:00:00,2008/12/09 00:00:00,21.4329037417912,21.432903,,,,{BFBA9167-4488-4132-A1A6-8B73766E9ACB},2054.40561587757,145080.076236848
1279,2008,CA,USF,MNF,0508540262311000002,HORSE MOUNTAIN MECHANICAL 1,3,2008/03/24 00:00:00,2008/03/24 00:00:00,11.9813416108258,11.981341,,,,{F1C82595-B387-4D52-82B7-BD08ED978DE5},1363.12627947395,81108.6266278581
1280,2008,CA,USF,MNF,0508540262311000003,HORSE MOUNTAIN MECHANICAL 1,3,2008/03/25 00:00:00,2008/03/25 00:00:00,13.3089599206835,13.30896,,,,{48848822-1DD6-4BA9-A762-2837703DEEEB},1572.9967176092,90095.0732375635
1281,2008,CA,USF,MNF,0508540262312000000,HORSE MOUNTAIN MECHANICAL 2,3,2007/01/15 00:00:00,2008/04/02 00:00:00,16.4025368366325,16.402536,,,,{5531DE2C-28CF-4E79-8EB6-F3AF7DDD56A9},2156.87385919738,111029.166826322
1282,2008,CA,USF,MNF,0508540262313000000,HORSE MOUNTAIN MECHANICAL 3,3,2008/04/03 00:00:00,2008/04/03 00:00:00,17.3710060462049,17.371006,,,,{93DEBD05-2EA3-4E9E-804D-D19A162158BC},2685.77058045267,117582.2347453
1283,2008,CA,USF,MNF,0508540262314000000,HORSE MOUNTAIN MECHANICAL 4,3,2007/01/15 00:00:00,2008/04/01 00:00:00,17.6307700720237,17.63077,,,,{1B485976-53BC-4A4A-9A2E-A113F6447A06},2261.38208167818,119332.682253058
1284,2008,CA,USF,MNF,0508540262314000001,HORSE MOUNTAIN MECHANICAL 4,3,2008/04/02 00:00:00,2008/04/02 00:00:00,5.02699751509792,5.0269976,,,,{F303FF0B-848F-4FED-AFDA-7F201471E421},830.472889647451,34024.2038394091
1285,2009,CA,USF,MNF,0508540262601000002,HORSE MOUNTAIN MECHANICAL 5,3,2009/04/01 00:00:00,2009/04/01 00:00:00,49.835511796469,49.83551,,,,{BFA1B2F9-FC65-4F0A-A477-5B7E0CCDC60C},5916.95678541878,337227.528496622
1286,2007,CA,USF,MNF,0508540263101000009,ELK MOUNTAIN FUELBREAK,3,2007/02/28 00:00:00,2007/02/28 00:00:00,6.970864405758,6.9708643,,,,{E3AD96EE-DCBC-458F-A093-7AE499FBF47F},1117.090043883,47156.0918142708
1287,2009,CA,USF,MNF,0508540263101000013,ELK MOUNTAIN FUELBREAK,3,2009/01/21 00:00:00,2009/01/21 00:00:00,15.1009882134915,15.100988,,,,{637766B9-C299-4DF3-BA61-C77C2826952E},3043.37636231942,102199.12336498
1288,2007,CA,USF,MNF,0508540263105000000,HOWARD MILL UNDERSTORY BURN,3,2001/02/15 00:00:00,2007/02/15 00:00:00,261.726762454364,261.72678,,,,{B8E449C5-BB9D-404A-A3BE-08521F7C0E9A},8174.45864062525,1770436.16355412
1289,2007,CA,USF,MNF,0508540263105000001,HOWARD MILL UNDERSTORY BURN,3,2007/02/06 00:00:00,2007/02/06 00:00:00,200.681411315984,200.68141,,,,{B1400718-C82B-46AB-AD26-BC5DA7CAA0FE},7561.63776068692,1357513.96174536
1290,2007,CA,USF,MNF,0508540273018000001,HOWARD MILL UNDERSTORY,3,2007/02/20 00:00:00,2007/02/20 00:00:00,44.7390028682955,44.739002,,,,{8BD74548-74E0-4EB0-AAB3-8FB6F7F99454},3128.24076533718,302718.056271997
1291,2009,CA,USF,MNF,0508540273018000002,HOWARD MILL UNDERSTORY,3,2009/03/19 00:00:00,2009/03/19 00:00:00,20.186285958258,20.186285,,,,{F8E2E80A-0418-4AFF-9603-AFD357473695},1763.3074265781,136578.195217299
1292,2007,CA,USF,MNF,0508540273018000003,HOWARD MILL UNDERSTORY,3,2007/03/15 00:00:00,2007/03/15 00:00:00,239.993046015818,239.99304,,,,{E7920205-F2B9-4679-A085-1FB5B8296AD3},6529.35556074478,1623643.77280189
1293,2010,CA,USF,MNF,0508540370402000000,HIGH VALLEY,3,2009/03/15 00:00:00,2010/04/10 00:00:00,35.5993676909612,35.599369,,,,{F400EAA6-6BB2-4178-A621-6571478F6D02},2878.57307611035,239473.150241323
1294,2010,CA,USF,MNF,0508540370403000000,HIGH VALLEY,3,2010/04/10 00:00:00,2010/04/10 00:00:00,9.95461067053698,9.9546108,,,,{AE37A91D-7352-47D9-B372-E60A0225C492},1216.31328620314,66977.1592964273
1295,2010,CA,USF,MNF,0508540370404000000,HIGH VALLEY,3,2010/04/10 00:00:00,2010/04/10 00:00:00,12.6158466026656,12.615847,,,,{F7944455-E732-4174-90D9-E7981E6854BE},1437.55670222725,84876.5168008389
1296,2010,CA,USF,MNF,0508540370407000000,HIGH VALLEY,3,2010/04/10 00:00:00,2010/04/10 00:00:00,17.3751424730272,17.375143,,,,{F676D881-EB43-4C4E-8B99-212FB256DA29},1692.83861409293,116902.121365298
1297,2008,CA,USF,MNF,0508560131201000000,NEWHOUSE BURN,3,2008/11/15 00:00:00,2008/11/20 00:00:00,271.99161334624,271.99161,,,,{1408DFED-E2F9-4592-BC7A-8BA18E1B435B},6367.33505976831,1865608.20701656
1298,2005,CA,USF,MDF,0509533310013000000,PLUM VALLEY,3,2005/10/01 00:00:00,2005/10/10 00:00:00,193.153787341208,193.15379,,,,{21D7BF1F-5229-4435-B0D8-52796D9ECE49},5500.72884092938,1404018.21846286
1299,2009,CA,USF,MDF,0509533320003000003,,3,2008/10/01 00:00:00,2009/10/09 00:00:00,101.181200234701,101.1812,,,,{B14074AF-B2B4-4950-B895-95D5EFF95BDB},3783.62083869294,726095.008296616
1300,2009,CA,USF,MDF,0509533320005000001,,3,2008/10/01 00:00:00,2009/10/09 00:00:00,107.265555531207,107.26556,,,,{BC901E6D-3A3B-443A-BFF1-C90601E9FFAB},3792.60276843792,769850.409770032
1301,2009,CA,USF,MDF,0509533320005000002,,3,2008/10/01 00:00:00,2009/10/09 00:00:00,29.2771226107188,29.277122,,,,{D7C81C96-5AE4-488A-B4E6-29E5C7626DD9},2293.92374817777,210155.158548488
1302,2009,CA,USF,MDF,0509533320014000000,PULLPLUG RX BURN,3,2008/10/01 00:00:00,2009/10/09 00:00:00,112.153228768607,112.15323,,,,{5FA66B6F-866C-4DCB-A75D-582E0B3D4665},4811.9665711551,805003.187350607
1303,2008,CA,USF,MDF,0509533320015000000,PULLPLUG RX BURN,3,2008/10/01 00:00:00,2008/10/22 00:00:00,105.145392173046,105.14539,,,,{AAAAA3BA-74AF-4ACD-9E45-35F8DEE17D47},4915.55360373374,754773.976811105
1304,2008,CA,USF,MDF,0509533320016000000,PULL PLUG RX BURN,3,2008/10/01 00:00:00,2008/10/22 00:00:00,101.645449590613,101.64545,,,,{BCF11DAC-E82C-4ABC-9602-65AEE328FEB7},3832.47271077407,729716.312540042
1305,2009,CA,USF,MDF,0509544100002000000,BV HISTORICAL BURNS,3,2009/10/15 00:00:00,2009/10/15 00:00:00,18.4182062515082,18.418207,,,,{9C818D86-CFC2-4C93-BC59-94CFB68C44F7},1512.94187271973,132831.221227004
1306,2009,CA,USF,MDF,0509544100331000001,COTP,3,2009/10/15 00:00:00,2009/10/15 00:00:00,29.3149984433753,29.314999,,,,{55F5DDE0-02C2-4FA9-A406-9BC26636CCD2},2247.2225131145,211394.2315759
1307,2009,CA,USF,MDF,0509544101050000000,COTP,3,2009/10/15 00:00:00,2009/10/15 00:00:00,52.4416981711609,52.4417,,,,{F2904F69-A02D-4B8A-8782-E1EF37BAA60B},4017.85443208953,378198.109239612
1308,2009,CA,USF,MDF,0509544103356000000,COTP,3,2009/10/15 00:00:00,2009/10/15 00:00:00,23.83888549061,23.838886,,,,{F4CD106B-26E5-4D12-AEC4-6D546A748083},1733.65953570201,171885.27151627
1309,2010,CA,USF,MDF,0509544104913000000,COTP,3,2010/10/01 00:00:00,2010/10/01 00:00:00,32.4291853282721,32.429184,,,,{7765BB7F-BDEF-4155-8836-057F88FCE85F},3558.02537140721,233739.731449759
1310,2009,CA,USF,MDF,0509544104913000000,COTP,3,2009/10/15 00:00:00,2009/10/15 00:00:00,32.4291853282721,32.429184,,,,{997D73D8-6EBA-43D1-8119-45DB23153F9B},3558.02537140721,233739.731449759
1311,2008,CA,USF,MDF,0509555010003000000,STATELINE,3,2008/05/09 00:00:00,2008/05/09 00:00:00,244.512898940118,244.51289,,,,{83C786D4-B912-4080-8C3A-893A82847BB2},6682.29579718718,1792131.05369905
1312,2008,CA,USF,MDF,0509555010013000000,STATELINE,3,2008/04/01 00:00:00,2008/05/09 00:00:00,276.210657351627,276.21066,,,,{8BED9C2E-08EE-4EE5-8A88-26B233951E63},6274.07951979301,2024171.2344089
1313,2008,CA,USF,MDF,0509555010026000001,STATELINE RXBURN,3,2008/04/01 00:00:00,2008/05/09 00:00:00,99.17427466222,99.174278,,,,{111CCE7A-CD0F-4253-93BE-86A9C8D24AAD},5571.95990062803,726901.315458746
1314,2008,CA,USF,MDF,0509555010026000002,STATELINE RXBURN,3,2008/10/01 00:00:00,2008/10/17 00:00:00,175.652502019286,175.6525,,,,{B94B0AEE-1934-466F-95FF-750187F750B0},6339.2009502416,1287522.86127119
1315,2009,CA,USF,MDF,0509555010026000003,STATELINE RXBURN,3,2009/10/09 00:00:00,2009/10/09 00:00:00,691.965347196092,691.96533,,,,{18C08FB4-8101-4B21-AA03-1AC86952DDA4},13942.916021418,4820706.10654182
1316,2011,CA,USF,MDF,0509555010026000004,STATELINE RXBURN,3,2009/10/09 00:00:00,2011/10/29 00:00:00,578.47252587806,578.47253,,,,{B0782002-7ED8-4865-A4DD-3F247F516FEC},9930.71966577383,4238837.301492
1317,2009,CA,USF,MDF,0509555010027000000,,3,2009/05/12 00:00:00,2009/11/24 00:00:00,39.1592233439286,39.159222,,,,{399478F2-05C1-45DE-B1BE-139FE592CED9},3447.43014685773,286826.91091046
1318,2009,CA,USF,MDF,0509555020042000001,FOUR MILE,3,2009/11/25 00:00:00,2009/11/25 00:00:00,15.1187349086471,15.118735,,,,{7289145A-2F78-447C-8C10-8185C2752EB2},1379.26104712169,110694.656055017
1319,2009,CA,USF,MDF,0509555020043000001,FOURMILE,3,2009/05/12 00:00:00,2009/11/25 00:00:00,12.2034405141103,12.203441,,,,{AA84243C-DF86-465B-9638-7B7A6C35C47E},1277.95339163514,89344.391216617
1320,2007,CA,USF,MDF,0509555050040000000,ENQUIST,3,2007/04/02 00:00:00,2007/05/13 00:00:00,90.4679523556829,90.467949,,,,{C0C575B1-44C5-42D8-B0AB-85CEF5386891},5373.45322678259,661683.274040086
1321,2006,CA,USF,MDF,0509555090028000000,TOURNQUIST,3,2006/09/15 00:00:00,2006/10/15 00:00:00,124.835644857872,124.83565,,,,{0CE29CF5-8CE2-4A5E-AB47-40DD3338E688},4222.01750593973,912133.862928075
1322,2008,CA,USF,MDF,0509555110053000001,CROWDER ELK HABITAT RX BURN,3,2008/10/01 00:00:00,2008/10/16 00:00:00,566.916733766409,566.91675,,,,{649E913E-E4DC-439E-B3B9-FE8BB1DFBAC9},9157.63826828294,4145564.77110337
1323,2009,CA,USF,MDF,0509555110053000002,CROWDER ELK HABITAT RX BURN,3,2008/10/01 00:00:00,2009/10/06 00:00:00,625.432118548139,625.43213,,,,{B5B6E055-9B9B-46F5-BEB2-DC9AB1D2A06C},9278.53678685854,4571657.79606197
1324,2012,CA,USF,MDF,0509555110054000000,,3,2009/10/01 00:00:00,2012/05/18 00:00:00,255.374008801504,255.37401,,,,{3D64CDC8-CEC6-4247-AF1C-4BA4DCF5DAEE},5185.20877975717,1869311.02105767
1325,2010,CA,USF,MDF,0509555110055000000,KELLOGG RXBURN,3,2010/10/01 00:00:00,2010/10/14 00:00:00,211.139150645593,211.13914,,,,{2BA81567-A515-448C-9EED-A0654E3A047B},6292.57927993936,1545365.36257441
1326,2010,CA,USF,MDF,0509555110056000000,KELLOGG RXBURN,3,2010/10/01 00:00:00,2010/10/12 00:00:00,392.863857447343,392.86386,,,,{05288610-186C-418A-B7BE-E191F1F2F05B},7965.20922180867,2875260.5194456
1327,2010,CA,USF,MDF,0509555110057000000,KELLOG RXBURN,3,2010/10/01 00:00:00,2010/10/15 00:00:00,271.360388695136,271.36038,,,,{ECC9A152-3D79-49BF-BE98-85F28C6DB7AC},6310.56556622209,1986734.11047512
1328,2007,CA,USF,MDF,0509555200029000000,HACKAMORE RX BURN,3,2007/04/02 00:00:00,2007/04/29 00:00:00,11.0606178170133,11.060617,,,,{3744A3A1-7939-4E6F-8E68-E1257AE16896},2124.84466322363,80345.5197497153
1329,2009,CA,USF,MDF,0509555240033000001,PLANTATION,3,2009/05/12 00:00:00,2009/11/17 00:00:00,149.54891554397,149.54892,,,,{C759ADA1-EBE5-4451-AA1B-BEC933F76ACA},8242.7066068642,1085161.98070279
1330,2011,CA,USF,MDF,0509555290022000000,,3,2009/05/12 00:00:00,2011/06/13 00:00:00,404.505385704054,404.50537,,,,{FB92F7DE-FCE7-43BD-BAEF-91AA9208A0EF},15240.5062884011,2926395.0852217
1331,2012,CA,USF,MDF,0509555310018000002,,3,2010/04/15 00:00:00,2012/05/20 00:00:00,582.269115703752,582.2691,,,,{7932AB38-A36E-4688-B45B-7D06351D802B},9315.22265585944,4219477.12072666
1332,2005,CA,USF,MDF,0509555320039000000,DEER HILL BROADCAST BURN,3,2005/10/01 00:00:00,2005/10/10 00:00:00,319.486576906712,319.48657,,,,{CF341D7D-D51A-45F0-9035-AA117685A273},6782.11706279423,2314928.63559865
1333,2007,CA,USF,MDF,0509555360027000000,HACKAMORE UNDERBURN FY04,3,2007/03/01 00:00:00,2007/04/01 00:00:00,178.360496162701,178.36049,,,,{98717450-4949-4B95-9268-10B335D098E4},5259.62591691718,1290749.17814259
1334,2007,CA,USF,MDF,0509555380027000000,HACKAMORE RX BURN,3,2007/04/15 00:00:00,2007/04/28 00:00:00,237.242370023194,237.24237,,,,{9009ED34-815C-4564-A1CD-933370A4D335},10400.1588321774,1712893.24852722
1335,2008,CA,USF,MDF,0509555380029000001,BEELER,3,2007/04/01 00:00:00,2008/05/02 00:00:00,189.504257956383,189.50426,,,,{5EEBFF6B-E8D5-48FA-B261-091332F4E93F},7052.04788365407,1369121.54791013
1336,2007,CA,USF,MDF,0509555390018000000,HACKAMORE RX BURN,3,2007/04/02 00:00:00,2007/04/27 00:00:00,212.334460882793,212.33446,,,,{E22AA871-45FE-4394-9D35-094FE70B5DAF},5158.35907878939,1531799.15509804
1337,2005,CA,USF,MDF,0509555410037000000,WASHINGTON MOUNTAIN UNDERBURN,3,2005/10/01 00:00:00,2005/10/01 00:00:00,39.1958494155877,39.19585,,,,{997A4D75-07B9-4A5B-ACD7-D64F89E2C6BB},3168.35605411264,282533.969054693
1338,2009,CA,USF,MDF,0509555520013000000,,3,2009/05/12 00:00:00,2009/12/07 00:00:00,8.16114916587522,8.161149,,,,{A99C2326-F09B-465D-9BBD-DBEE756B06D5},1242.01322710808,59325.9816533016
1339,2009,CA,USF,MDF,0509566130027000000,BENCH,3,2009/10/15 00:00:00,2009/11/03 00:00:00,317.510362580084,317.51038,,,,{E5B4CB3C-71DB-423F-BE79-1916AAED4298},7668.5368153994,2300989.25069162
1340,2009,CA,USF,MDF,0509566130028000000,BENCH,3,2009/10/15 00:00:00,2009/11/04 00:00:00,291.656845712936,291.65686,,,,{8E0904FF-6134-4FD2-918E-D3F9260BC1FA},6185.30406581851,2113165.18009783
1341,2009,CA,USF,MDF,0509566130029000000,BENCH,3,2009/10/15 00:00:00,2009/11/04 00:00:00,413.186051344425,413.18607,,,,{407317AD-FF76-456D-9C0F-B8DEE155D30E},7184.27844074695,2992837.88237779
1342,2008,CA,USF,MDF,0509566130039000002,,3,2007/10/01 00:00:00,2008/10/28 00:00:00,65.771192192202,65.771194,,,,{B06E0D2C-384C-49ED-9C21-EDACCEB50AF6},3699.07690827892,476334.689482857
1343,2007,CA,USF,MDF,0509566130048000001,BENCH,3,2007/10/01 00:00:00,2007/11/16 00:00:00,18.4375050803115,18.437506,,,,{D3227569-1520-44E3-BFCD-5150045E0AD3},2149.2686901626,133564.811060281
1344,2008,CA,USF,MDF,0509566130081000000,BENCH,3,2007/10/01 00:00:00,2008/10/28 00:00:00,249.391916864213,249.39192,,,,{35F0BF93-E36A-4FF4-A2FA-CC7E47851355},5995.07239781293,1806927.66720509
1345,2008,CA,USF,MDF,0509566130082000000,BENCH,3,2007/10/01 00:00:00,2008/10/28 00:00:00,49.5123369238911,49.512337,,,,{F02750D6-B80D-4257-8096-FF227B1D7D55},2651.66225601143,358627.664350897
1346,2008,CA,USF,MDF,0509566130083000000,BENCH,3,2007/10/01 00:00:00,2008/10/28 00:00:00,403.739488956942,403.7395,,,,{9D99B080-0A65-4016-9DEE-13F1427B5AE2},6734.05536059477,2924431.97610514
