latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
38.377,-121.89,311.9,1.9,1.3,2021-04-05,2045,Aqua,MODIS,58,6.1NRT,297.9,13.2,D
38.373,-121.911,314.2,1.9,1.4,2021-04-05,2045,Aqua,MODIS,62,6.1NRT,295.3,17.7,D
36.717,-120.147,317.7,1.6,1.3,2021-04-05,2045,Aqua,MODIS,69,6.1NRT,301.1,15.2,D
37.239,-119.927,308,1.6,1.2,2021-04-05,2045,Aqua,MODIS,36,6.1NRT,296.1,6.9,D
39.242,-123.002,304.6,2.1,1.4,2021-04-05,2045,Aqua,MODIS,48,6.1NRT,291.5,12.4,D
37.642,-121.367,314.8,1.9,1.3,2021-04-05,2045,Aqua,MODIS,49,6.1NRT,299.5,18.8,D
41.916,-121.4,314.2,1.5,1.2,2021-04-05,2045,Aqua,MODIS,74,6.1NRT,302.7,10.5,D
41.697,-121.138,310.6,1.5,1.2,2021-04-05,2045,Aqua,MODIS,70,6.1NRT,297.7,8.5,D
39.759,-122.083,314.1,1.8,1.3,2021-04-05,2045,Aqua,MODIS,71,6.1NRT,296.7,19,D
47.823,-120.238,332,1.1,1,2021-04-05,2050,Aqua,MODIS,76,6.1NRT,297.4,30.1,D
46.4,-118.958,322,1,1,2021-04-05,2050,Aqua,MODIS,73,6.1NRT,301.9,15.4,D
46.312,-118.031,333.1,1,1,2021-04-05,2050,Aqua,MODIS,87,6.1NRT,293.8,32.2,D
47.568,-122.375,307,1.3,1.1,2021-04-05,2050,Aqua,MODIS,42,6.1NRT,293.7,7.7,D
46.313,-118.018,307.4,1,1,2021-04-05,2050,Aqua,MODIS,49,6.1NRT,289.7,6.4,D
46.304,-118.023,342.2,1,1,2021-04-05,2050,Aqua,MODIS,92,6.1NRT,295.6,44.8,D
46.178,-119.927,314.6,1.1,1,2021-04-05,2050,Aqua,MODIS,60,6.1NRT,302,6.9,D
45.855,-119.057,311.3,1,1,2021-04-05,2050,Aqua,MODIS,63,6.1NRT,300.1,6.9,D
45.857,-119.044,312.5,1,1,2021-04-05,2050,Aqua,MODIS,66,6.1NRT,300.1,7.8,D
46.753,-119.66,318.6,1.1,1,2021-04-05,2050,Aqua,MODIS,64,6.1NRT,302.9,9.9,D
46.302,-118.036,333.3,1,1,2021-04-05,2050,Aqua,MODIS,87,6.1NRT,294.3,30.8,D
48.047,-118.717,309.2,1,1,2021-04-05,2050,Aqua,MODIS,57,6.1NRT,295.1,7.8,D
46.392,-118.117,311.2,1,1,2021-04-05,2050,Aqua,MODIS,58,6.1NRT,292.3,7.7,D
48.049,-118.704,311.8,1,1,2021-04-05,2050,Aqua,MODIS,68,6.1NRT,290.6,9.7,D
46.39,-118.13,311.4,1,1,2021-04-05,2050,Aqua,MODIS,55,6.1NRT,292.9,7.7,D
39.69,-122.268,300.3,1,1,2021-04-06,0610,Terra,MODIS,25,6.1NRT,283.1,6.9,N
46.63,-117.415,304.6,2.7,1.6,2021-04-06,1810,Terra,MODIS,35,6.1NRT,291.3,15.6,D
47.83,-120.245,327.7,3.9,1.8,2021-04-06,1810,Terra,MODIS,85,6.1NRT,291.2,172.2,D
47.819,-120.243,326.7,3.9,1.8,2021-04-06,1810,Terra,MODIS,85,6.1NRT,292.3,163.1,D
42.043,-121.421,312.4,4.2,1.9,2021-04-06,1810,Terra,MODIS,29,6.1NRT,299.8,58.4,D
42.046,-121.413,314,4.2,1.9,2021-04-06,1810,Terra,MODIS,38,6.1NRT,300,69.6,D
46.634,-117.41,304.1,2.7,1.6,2021-04-06,1810,Terra,MODIS,24,6.1NRT,290.7,14.1,D
47.129,-117.506,315.1,2.7,1.6,2021-04-06,1810,Terra,MODIS,75,6.1NRT,293.2,46.2,D
47.131,-117.542,320.2,2.8,1.6,2021-04-06,1810,Terra,MODIS,80,6.1NRT,293.1,65.8,D
47.836,-120.239,316,3.9,1.8,2021-04-06,1810,Terra,MODIS,65,6.1NRT,288.8,94.2,D
39.048,-122.163,317.5,4.4,1.9,2021-04-06,1810,Terra,MODIS,67,6.1NRT,295.4,89.2,D
46.373,-118.159,314.8,3.4,1.7,2021-04-06,1945,Terra,MODIS,75,6.1NRT,295.1,56.1,D
46.346,-117.583,319.8,3.7,1.8,2021-04-06,1945,Terra,MODIS,80,6.1NRT,290.7,111.4,D
46.353,-117.571,318.2,3.7,1.8,2021-04-06,1945,Terra,MODIS,78,6.1NRT,290.5,93.8,D
46.261,-116.323,320.9,4.3,1.9,2021-04-06,1945,Terra,MODIS,81,6.1NRT,292.2,136,D
46.871,-117.535,316.6,3.6,1.8,2021-04-06,1945,Terra,MODIS,77,6.1NRT,294.5,71.2,D
46.867,-117.483,328.4,3.6,1.8,2021-04-06,1945,Terra,MODIS,86,6.1NRT,293.4,157.5,D
46.879,-117.525,323.4,3.6,1.8,2021-04-06,1945,Terra,MODIS,82,6.1NRT,292.9,119.6,D
46.136,-118.167,306,3.5,1.8,2021-04-06,1945,Terra,MODIS,58,6.1NRT,295.1,27.2,D
46.849,-117.072,307.3,3.8,1.8,2021-04-06,1945,Terra,MODIS,38,6.1NRT,292.6,36.6,D
46.378,-118.298,305.4,3.4,1.7,2021-04-06,1945,Terra,MODIS,61,6.1NRT,294.7,22.1,D
46.366,-118.257,315.3,3.4,1.7,2021-04-06,1945,Terra,MODIS,76,6.1NRT,294.3,61.3,D
46.263,-116.316,319.8,4.3,1.9,2021-04-06,1945,Terra,MODIS,80,6.1NRT,292,119,D
46.865,-117.063,308,3.8,1.8,2021-04-06,1945,Terra,MODIS,51,6.1NRT,291.1,43.8,D
46.372,-118.262,321.2,3.4,1.7,2021-04-06,1945,Terra,MODIS,81,6.1NRT,294.8,96.5,D
47.132,-117.507,306.6,3.5,1.8,2021-04-06,1945,Terra,MODIS,64,6.1NRT,293.6,28.6,D
46.245,-118.045,310.5,3.5,1.8,2021-04-06,1945,Terra,MODIS,70,6.1NRT,293.8,48.9,D
46.234,-118.005,306.6,3.6,1.8,2021-04-06,1945,Terra,MODIS,48,6.1NRT,292.6,35.9,D
46.156,-118.197,307.2,3.5,1.8,2021-04-06,1945,Terra,MODIS,59,6.1NRT,295.6,27.3,D
46.141,-118.205,307.7,3.5,1.8,2021-04-06,1945,Terra,MODIS,59,6.1NRT,295.7,28.5,D
47.828,-120.253,338.6,2.4,1.5,2021-04-06,1945,Terra,MODIS,87,6.1NRT,294.1,143.4,D
47.819,-120.217,336.8,2.4,1.5,2021-04-06,1945,Terra,MODIS,86,6.1NRT,294.5,130.7,D
47.826,-120.222,336.1,2.4,1.5,2021-04-06,1945,Terra,MODIS,90,6.1NRT,293.9,129,D
47.821,-120.263,315.3,2.4,1.5,2021-04-06,1945,Terra,MODIS,58,6.1NRT,293.1,44.6,D
47.813,-120.23,324.2,2.4,1.5,2021-04-06,1945,Terra,MODIS,83,6.1NRT,293.5,73.4,D
46.246,-116.271,306.8,4.3,1.9,2021-04-06,1945,Terra,MODIS,64,6.1NRT,291.8,43.4,D
46.147,-118.209,310.6,3.5,1.8,2021-04-06,1945,Terra,MODIS,70,6.1NRT,296,43.1,D
42.519,-123.396,304.2,2.4,1.5,2021-04-06,1945,Terra,MODIS,56,6.1NRT,293.4,17.7,D
46.362,-118.117,319.3,3.5,1.8,2021-04-06,1945,Terra,MODIS,79,6.1NRT,297,83.5,D
46.859,-117.492,322.8,3.6,1.8,2021-04-06,1945,Terra,MODIS,82,6.1NRT,293.2,109.6,D
39.763,-122.047,309.2,3.4,1.7,2021-04-06,1950,Terra,MODIS,64,6.1NRT,296.6,30,D
39.078,-122.041,317.4,3.6,1.8,2021-04-06,1950,Terra,MODIS,46,6.1NRT,304.1,45.2,D
39.06,-122.013,315.9,3.6,1.8,2021-04-06,1950,Terra,MODIS,40,6.1NRT,301.5,40.9,D
38.382,-121.896,316.1,3.8,1.8,2021-04-06,1950,Terra,MODIS,75,6.1NRT,294.2,67,D
39.768,-122.051,309.4,3.4,1.7,2021-04-06,1950,Terra,MODIS,60,6.1NRT,296.3,29.7,D
38.373,-121.895,314,3.8,1.8,2021-04-06,1950,Terra,MODIS,68,6.1NRT,294.9,52.6,D
47.122,-117.478,317.3,3.6,1.8,2021-04-06,1955,Aqua,MODIS,77,6.1NRT,294.2,76.9,D
46.364,-118.294,309.8,4.1,1.9,2021-04-06,1955,Aqua,MODIS,69,6.1NRT,295.8,46.6,D
46.376,-118.127,310.5,4.1,1.9,2021-04-06,1955,Aqua,MODIS,61,6.1NRT,298.9,43,D
46.136,-118.2,308.7,4.2,1.9,2021-04-06,1955,Aqua,MODIS,63,6.1NRT,296.4,45.1,D
47.11,-117.522,319.4,3.6,1.8,2021-04-06,1955,Aqua,MODIS,79,6.1NRT,294.9,90.2,D
46.894,-117.751,313.9,3.7,1.8,2021-04-06,1955,Aqua,MODIS,74,6.1NRT,296.6,59.5,D
46.907,-117.705,314.1,3.7,1.8,2021-04-06,1955,Aqua,MODIS,74,6.1NRT,295.2,60.3,D
46.887,-117.744,315,3.7,1.8,2021-04-06,1955,Aqua,MODIS,75,6.1NRT,296.3,68.5,D
46.9,-117.698,313.9,3.7,1.8,2021-04-06,1955,Aqua,MODIS,74,6.1NRT,296.1,62.4,D
46.864,-117.517,327.7,3.6,1.8,2021-04-06,1955,Aqua,MODIS,85,6.1NRT,294.3,148.6,D
46.871,-117.513,319.1,3.6,1.8,2021-04-06,1955,Aqua,MODIS,79,6.1NRT,293.2,89.4,D
46.856,-117.505,312.4,3.6,1.8,2021-04-06,1955,Aqua,MODIS,68,6.1NRT,294,49.1,D
46.856,-117.093,331.5,3.5,1.8,2021-04-06,1955,Aqua,MODIS,87,6.1NRT,293.8,173.2,D
46.868,-117.049,306,3.4,1.7,2021-04-06,1955,Aqua,MODIS,50,6.1NRT,290.3,28.3,D
47.827,-120.232,323.8,4.6,2,2021-04-06,1955,Aqua,MODIS,78,6.1NRT,289,185.5,D
47.811,-120.286,319.2,4.6,2,2021-04-06,1955,Aqua,MODIS,79,6.1NRT,290.7,147.5,D
47.828,-120.239,322,4.6,2,2021-04-06,1955,Aqua,MODIS,62,6.1NRT,288.6,161,D
46.36,-118.289,308.4,4.1,1.9,2021-04-06,1955,Aqua,MODIS,65,6.1NRT,295.6,38.4,D
46.096,-118.869,310.2,4.5,2,2021-04-06,1955,Aqua,MODIS,0,6.1NRT,297.4,48,D
46.096,-118.86,310.3,4.5,2,2021-04-06,1955,Aqua,MODIS,53,6.1NRT,297.6,43.8,D
34.298,-119.228,322.9,1.5,1.2,2021-04-06,2130,Aqua,MODIS,64,6.1NRT,305.2,18.3,D
47.035,-117.179,315.7,2.8,1.6,2021-04-06,2130,Aqua,MODIS,75,6.1NRT,294.2,43,D
47.044,-117.209,308.4,2.8,1.6,2021-04-06,2130,Aqua,MODIS,37,6.1NRT,294.1,17,D
47.046,-117.172,310.5,2.8,1.6,2021-04-06,2130,Aqua,MODIS,65,6.1NRT,293.2,23.4,D
46.846,-117.075,319,2.8,1.6,2021-04-06,2130,Aqua,MODIS,78,6.1NRT,295.4,57.3,D
46.856,-117.104,312.3,2.8,1.6,2021-04-06,2130,Aqua,MODIS,66,6.1NRT,296.3,29.2,D
42.227,-123.092,308.7,1.2,1.1,2021-04-06,2130,Aqua,MODIS,44,6.1NRT,295.5,6.4,D
42.229,-123.078,315.7,1.2,1.1,2021-04-06,2130,Aqua,MODIS,74,6.1NRT,297.1,12.9,D
42.406,-123.564,306.6,1.2,1.1,2021-04-06,2130,Aqua,MODIS,57,6.1NRT,293.1,6.8,D
42.404,-123.578,305.2,1.2,1.1,2021-04-06,2130,Aqua,MODIS,49,6.1NRT,291.8,5.8,D
36.821,-120.056,323.1,1.5,1.2,2021-04-06,2130,Aqua,MODIS,72,6.1NRT,308.1,13.6,D
47.825,-120.236,330.7,2,1.4,2021-04-06,2130,Aqua,MODIS,87,6.1NRT,295.9,72.5,D
47.82,-120.258,341.3,1.9,1.4,2021-04-06,2130,Aqua,MODIS,92,6.1NRT,296.8,112.4,D
47.822,-120.23,338.3,2,1.4,2021-04-06,2130,Aqua,MODIS,91,6.1NRT,297.4,99.8,D
47.808,-120.256,344.4,1.9,1.4,2021-04-06,2130,Aqua,MODIS,94,6.1NRT,299,123.3,D
47.81,-120.229,333.5,2,1.4,2021-04-06,2130,Aqua,MODIS,89,6.1NRT,298.7,76.7,D
35.897,-121.119,318.1,1.2,1.1,2021-04-06,2130,Aqua,MODIS,55,6.1NRT,286.2,15.4,D
44.389,-122.988,307,1.3,1.1,2021-04-06,2130,Aqua,MODIS,62,6.1NRT,294.2,8.7,D
46.316,-118.055,316.8,2.5,1.5,2021-04-06,2130,Aqua,MODIS,75,6.1NRT,296.6,32.9,D
47.106,-117.552,308.7,2.7,1.6,2021-04-06,2130,Aqua,MODIS,66,6.1NRT,296.1,16.2,D
47.108,-117.517,328.4,2.7,1.6,2021-04-06,2130,Aqua,MODIS,85,6.1NRT,296.4,94.3,D
47.103,-117.547,313,2.7,1.6,2021-04-06,2130,Aqua,MODIS,72,6.1NRT,296.3,29,D
35.907,-121.121,322,1.2,1.1,2021-04-06,2130,Aqua,MODIS,70,6.1NRT,290.1,20.1,D
47.049,-117.181,306.9,2.8,1.6,2021-04-06,2130,Aqua,MODIS,17,6.1NRT,292.9,12.9,D
46.858,-117.068,313.1,2.8,1.6,2021-04-06,2130,Aqua,MODIS,59,6.1NRT,295.5,35.5,D
47.105,-117.512,325.5,2.7,1.6,2021-04-06,2130,Aqua,MODIS,83,6.1NRT,296.3,79.6,D
47.043,-117.611,322.5,2.7,1.6,2021-04-06,2130,Aqua,MODIS,81,6.1NRT,296.3,65.7,D
47.045,-117.576,314.8,2.7,1.6,2021-04-06,2130,Aqua,MODIS,74,6.1NRT,295.3,36.4,D
48.455,-117.75,305.5,2.7,1.6,2021-04-06,2130,Aqua,MODIS,59,6.1NRT,287.9,30.1,D
39.761,-122.06,322.5,1.2,1.1,2021-04-06,2130,Aqua,MODIS,77,6.1NRT,304.2,18.2,D
39.491,-122.114,325.7,1.2,1.1,2021-04-06,2130,Aqua,MODIS,62,6.1NRT,311.5,9.3,D
39.492,-122.109,330.1,1.2,1.1,2021-04-06,2130,Aqua,MODIS,83,6.1NRT,310.1,16.4,D
48.456,-117.714,316.9,2.7,1.6,2021-04-06,2130,Aqua,MODIS,77,6.1NRT,287.8,68.4,D
47.823,-120.264,322.1,1.9,1.4,2021-04-06,2130,Aqua,MODIS,77,6.1NRT,295.5,45.2,D
42.615,-122.606,310.1,1.2,1.1,2021-04-07,1850,Terra,MODIS,61,6.1NRT,292.8,11.7,D
42.116,-121.501,320.7,1.1,1,2021-04-07,1850,Terra,MODIS,32,6.1NRT,303.8,13.5,D
46.334,-116.312,323.8,1,1,2021-04-07,1850,Terra,MODIS,83,6.1NRT,298.7,17,D
46.415,-116.353,361.4,1,1,2021-04-07,1850,Terra,MODIS,75,6.1NRT,296.1,89,D
46.413,-116.34,342.2,1,1,2021-04-07,1850,Terra,MODIS,81,6.1NRT,295,45,D
46.345,-116.322,338.3,1,1,2021-04-07,1850,Terra,MODIS,91,6.1NRT,299.7,35.8,D
42.569,-122.555,304.3,1.2,1.1,2021-04-07,1850,Terra,MODIS,45,6.1NRT,289.6,6.6,D
45.322,-118.272,309.1,1,1,2021-04-07,1850,Terra,MODIS,63,6.1NRT,288.1,7.8,D
46.232,-116.371,330.8,1,1,2021-04-07,1850,Terra,MODIS,87,6.1NRT,299.7,25.4,D
46.23,-116.358,328.3,1,1,2021-04-07,1850,Terra,MODIS,86,6.1NRT,299.1,22.2,D
46.223,-116.374,340.2,1,1,2021-04-07,1850,Terra,MODIS,92,6.1NRT,298.2,39.7,D
46.221,-116.361,335.5,1,1,2021-04-07,1850,Terra,MODIS,90,6.1NRT,298.1,32.1,D
46.343,-116.309,325.5,1,1,2021-04-07,1850,Terra,MODIS,84,6.1NRT,298.3,18.3,D
45.324,-118.285,317.9,1,1,2021-04-07,1850,Terra,MODIS,78,6.1NRT,285.6,15.5,D
46.107,-116.227,310.3,1,1,2021-04-07,1850,Terra,MODIS,60,6.1NRT,297,4.1,D
46.336,-116.325,343.4,1,1,2021-04-07,1850,Terra,MODIS,93,6.1NRT,300.4,45.5,D
43.099,-117.076,316.1,1,1,2021-04-07,1850,Terra,MODIS,55,6.1NRT,301.2,7.3,D
39.301,-121.688,315.6,1.1,1,2021-04-07,1855,Terra,MODIS,71,6.1NRT,296.9,9.9,D
38.528,-120.816,310.2,1,1,2021-04-07,1855,Terra,MODIS,61,6.1NRT,296.8,6.3,D
36.698,-120.045,328.7,1,1,2021-04-07,1855,Terra,MODIS,81,6.1NRT,299.7,19.7,D
36.82,-120.062,327.6,1,1,2021-04-07,1855,Terra,MODIS,80,6.1NRT,303.4,15.3,D
39.083,-122.053,327.7,1.1,1,2021-04-07,1855,Terra,MODIS,84,6.1NRT,305.3,21.7,D
39.413,-122.214,320.1,1.1,1,2021-04-07,1855,Terra,MODIS,55,6.1NRT,306.5,7.3,D
40.136,-122.198,316.7,1.1,1,2021-04-07,1855,Terra,MODIS,77,6.1NRT,287.8,15,D
40.137,-122.211,308.4,1.1,1,2021-04-07,1855,Terra,MODIS,67,6.1NRT,287.8,7,D
40.632,-121.467,315.4,1.1,1,2021-04-07,1855,Terra,MODIS,76,6.1NRT,294.6,12.9,D
40.631,-121.454,337,1.1,1,2021-04-07,1855,Terra,MODIS,90,6.1NRT,295.2,40.3,D
36.669,-119.56,322.7,1,1,2021-04-07,1855,Terra,MODIS,73,6.1NRT,302.5,12.3,D
36.667,-119.548,327.4,1,1,2021-04-07,1855,Terra,MODIS,79,6.1NRT,303.3,17.8,D
39.3,-121.676,312.8,1.1,1,2021-04-07,1855,Terra,MODIS,64,6.1NRT,295.7,7.7,D
39.852,-121.976,323.9,1.1,1,2021-04-07,1855,Terra,MODIS,82,6.1NRT,299.8,18.7,D
39.85,-121.963,314.2,1.1,1,2021-04-07,1855,Terra,MODIS,73,6.1NRT,299.9,8.2,D
36.547,-119.729,322.6,1,1,2021-04-07,1855,Terra,MODIS,69,6.1NRT,304.7,9.3,D
40.622,-121.456,366.6,1.1,1,2021-04-07,1855,Terra,MODIS,100,6.1NRT,297.3,113.1,D
40.62,-121.444,325.9,1.1,1,2021-04-07,1855,Terra,MODIS,84,6.1NRT,292.2,24.3,D
36.53,-119.617,322.4,1,1,2021-04-07,1855,Terra,MODIS,67,6.1NRT,304.7,10,D
38.381,-121.895,327.1,1,1,2021-04-07,1855,Terra,MODIS,82,6.1NRT,298,21.4,D
38.701,-122.019,318.2,1.1,1,2021-04-07,1855,Terra,MODIS,68,6.1NRT,304.1,7.1,D
39.328,-122.016,315.9,2.8,1.6,2021-04-07,2035,Aqua,MODIS,69,6.1NRT,299.2,32.6,D
39.839,-121.984,312.1,2.7,1.6,2021-04-07,2035,Aqua,MODIS,68,6.1NRT,298.7,26.3,D
46.436,-116.335,308.7,1.1,1,2021-04-07,2035,Aqua,MODIS,61,6.1NRT,281.2,9.6,D
39.079,-122.076,322.3,2.9,1.6,2021-04-07,2035,Aqua,MODIS,81,6.1NRT,302,65.8,D
39.087,-122.045,343,2.9,1.6,2021-04-07,2035,Aqua,MODIS,93,6.1NRT,302.4,193,D
39.843,-121.989,326.3,2.7,1.6,2021-04-07,2035,Aqua,MODIS,83,6.1NRT,298.8,84.1,D
46.052,-116.131,323.3,1.1,1,2021-04-07,2035,Aqua,MODIS,82,6.1NRT,297.6,18.6,D
39.85,-121.959,313.7,2.7,1.6,2021-04-07,2035,Aqua,MODIS,71,6.1NRT,299.9,32.1,D
46.049,-116.144,346.1,1.1,1,2021-04-07,2035,Aqua,MODIS,94,6.1NRT,297.7,55.3,D
46.427,-116.332,352.5,1.1,1,2021-04-07,2035,Aqua,MODIS,97,6.1NRT,285.4,72.4,D
46.425,-116.345,359.1,1.1,1,2021-04-07,2035,Aqua,MODIS,99,6.1NRT,291.4,89.7,D
44.009,-116.295,314.9,1.1,1.1,2021-04-07,2035,Aqua,MODIS,70,6.1NRT,302.4,6.3,D
38.847,-121.523,314.3,2.7,1.6,2021-04-07,2035,Aqua,MODIS,74,6.1NRT,295.9,34.2,D
46.434,-116.348,322.8,1.1,1,2021-04-07,2035,Aqua,MODIS,82,6.1NRT,284.1,22.1,D
40.618,-121.469,309.5,2.4,1.5,2021-04-07,2035,Aqua,MODIS,62,6.1NRT,291.2,33.3,D
42.601,-122.608,304.2,2.5,1.5,2021-04-07,2035,Aqua,MODIS,44,6.1NRT,292.7,22.3,D
37.212,-120.808,312.7,3.1,1.7,2021-04-08,1935,Terra,MODIS,50,6.1NRT,296.5,33.1,D
37.649,-120.791,305.7,3,1.7,2021-04-08,1935,Terra,MODIS,53,6.1NRT,295,17.3,D
40.83,-121.357,311.4,2.3,1.5,2021-04-08,1935,Terra,MODIS,68,6.1NRT,290.7,26.3,D
39.848,-121.979,308.5,2.2,1.5,2021-04-08,1935,Terra,MODIS,34,6.1NRT,297.6,10.4,D
37.204,-120.774,313.9,3.1,1.7,2021-04-08,1935,Terra,MODIS,58,6.1NRT,296.7,35.7,D
37.642,-120.764,307.1,3,1.7,2021-04-08,1935,Terra,MODIS,57,6.1NRT,296.5,23.1,D
38.989,-122.841,310.7,2.1,1.4,2021-04-08,1935,Terra,MODIS,57,6.1NRT,300.1,17.3,D
40.141,-122.199,316.9,2.1,1.4,2021-04-08,1935,Terra,MODIS,57,6.1NRT,298,27.1,D
40.827,-121.352,310.9,2.3,1.5,2021-04-08,1935,Terra,MODIS,66,6.1NRT,291.4,24.6,D
37.205,-120.779,315.5,3.1,1.7,2021-04-08,1935,Terra,MODIS,34,6.1NRT,296.7,38.5,D
40.506,-123.768,303.5,1.7,1.3,2021-04-08,1935,Terra,MODIS,56,6.1NRT,287.4,12.5,D
40.141,-122.204,315.5,2.1,1.4,2021-04-08,1935,Terra,MODIS,57,6.1NRT,298.2,26.1,D
39.367,-121.65,309.6,2.4,1.5,2021-04-08,1935,Terra,MODIS,60,6.1NRT,297.4,14.4,D
39.373,-121.655,310.5,2.4,1.5,2021-04-08,1935,Terra,MODIS,64,6.1NRT,297.3,16.4,D
46.459,-120.531,307.4,1.8,1.3,2021-04-08,1935,Terra,MODIS,65,6.1NRT,295.1,11.5,D
40.136,-122.217,316.2,1,1,2021-04-08,2115,Aqua,MODIS,61,6.1NRT,304.6,5.6,D
37.641,-120.788,332.2,1,1,2021-04-08,2115,Aqua,MODIS,85,6.1NRT,302.3,26,D
37.2,-120.795,329.1,1,1,2021-04-08,2115,Aqua,MODIS,81,6.1NRT,303.1,19.5,D
37.198,-120.807,329.1,1,1,2021-04-08,2115,Aqua,MODIS,81,6.1NRT,306.5,20.1,D
38.342,-121.118,322.7,1,1,2021-04-08,2115,Aqua,MODIS,70,6.1NRT,305.9,10.9,D
38.498,-120.639,311,1.1,1,2021-04-08,2115,Aqua,MODIS,36,6.1NRT,295.3,8,D
38.987,-122.838,322.3,1,1,2021-04-08,2115,Aqua,MODIS,75,6.1NRT,306.7,12.6,D
41.076,-121.377,320.3,1.1,1,2021-04-08,2115,Aqua,MODIS,68,6.1NRT,305.1,9.7,D
40.838,-121.364,363.4,1.1,1,2021-04-08,2115,Aqua,MODIS,100,6.1NRT,304.7,95.4,D
40.839,-121.351,318.5,1.1,1,2021-04-08,2115,Aqua,MODIS,52,6.1NRT,303.4,9.7,D
39.856,-121.976,331.8,1,1,2021-04-08,2115,Aqua,MODIS,85,6.1NRT,306.4,22.2,D
39.854,-121.987,328.9,1,1,2021-04-08,2115,Aqua,MODIS,83,6.1NRT,304.6,18.8,D
41.911,-121.369,318.7,1.1,1,2021-04-08,2115,Aqua,MODIS,72,6.1NRT,305.2,7,D
36.816,-120.066,323,1.1,1,2021-04-08,2115,Aqua,MODIS,70,6.1NRT,307.2,9.3,D
38.99,-121.429,315.2,1,1,2021-04-08,2115,Aqua,MODIS,58,6.1NRT,303.3,4,D
38.999,-121.431,315.2,1,1,2021-04-08,2115,Aqua,MODIS,53,6.1NRT,301.5,4.3,D
39.365,-121.658,321.2,1,1,2021-04-08,2115,Aqua,MODIS,75,6.1NRT,303.7,9.9,D
40.829,-121.362,354.9,1.1,1,2021-04-08,2115,Aqua,MODIS,97,6.1NRT,301.9,72,D
39.399,-123.183,314.4,1,1,2021-04-08,2115,Aqua,MODIS,64,6.1NRT,296.7,10.3,D
40.138,-122.206,348.9,1,1,2021-04-08,2115,Aqua,MODIS,95,6.1NRT,304.5,52.4,D
40.129,-122.204,314.9,1,1,2021-04-08,2115,Aqua,MODIS,55,6.1NRT,303,5.4,D
40.125,-122.166,316.2,1,1,2021-04-08,2115,Aqua,MODIS,32,6.1NRT,305.3,6.4,D
36.826,-120.068,322.5,1.1,1,2021-04-08,2115,Aqua,MODIS,67,6.1NRT,307.3,8.4,D
39.401,-123.171,328.5,1,1,2021-04-08,2115,Aqua,MODIS,82,6.1NRT,294.4,24.4,D
39.092,-119.902,314.2,1.1,1.1,2021-04-08,2115,Aqua,MODIS,48,6.1NRT,285.6,15.3,D
39.5,-121.881,322,1,1,2021-04-08,2115,Aqua,MODIS,76,6.1NRT,306,8.5,D
39.499,-121.893,326.2,1,1,2021-04-08,2115,Aqua,MODIS,80,6.1NRT,308.5,12.9,D
42.629,-121.297,363.7,1.1,1,2021-04-08,2120,Aqua,MODIS,100,6.1NRT,298.5,106,D
43.828,-121.075,325.3,1.1,1.1,2021-04-08,2120,Aqua,MODIS,36,6.1NRT,295.4,23.7,D
42.62,-121.294,325.8,1.1,1,2021-04-08,2120,Aqua,MODIS,81,6.1NRT,295.6,23.1,D
47.804,-120.247,306.7,1.4,1.2,2021-04-08,2120,Aqua,MODIS,44,6.1NRT,289.7,7.6,D
46.358,-117.748,312.8,1.1,1.1,2021-04-09,1840,Terra,MODIS,56,6.1NRT,297.6,8.9,D
46.404,-117.778,319.5,1.1,1.1,2021-04-09,1840,Terra,MODIS,76,6.1NRT,298.1,15.8,D
46.406,-117.792,388.7,1.2,1.1,2021-04-09,1840,Terra,MODIS,100,6.1NRT,306,231.3,D
46.408,-117.807,364.2,1.2,1.1,2021-04-09,1840,Terra,MODIS,100,6.1NRT,300.9,114.9,D
40.126,-122.161,313.7,1.5,1.2,2021-04-09,1840,Terra,MODIS,58,6.1NRT,300.3,12.5,D
43.8,-116.995,312.9,1,1,2021-04-09,1840,Terra,MODIS,41,6.1NRT,297.1,5.4,D
43.807,-116.987,313.4,1,1,2021-04-09,1840,Terra,MODIS,48,6.1NRT,296.4,5.8,D
43.809,-117,324.2,1,1,2021-04-09,1840,Terra,MODIS,76,6.1NRT,296.6,16.7,D
43.921,-117.358,318.4,1.1,1,2021-04-09,1840,Terra,MODIS,75,6.1NRT,298.5,9.2,D
46.356,-117.733,338,1.1,1.1,2021-04-09,1840,Terra,MODIS,90,6.1NRT,296.9,44.7,D
46.355,-117.718,312.8,1.1,1.1,2021-04-09,1840,Terra,MODIS,68,6.1NRT,295,9.7,D
46.349,-117.751,327.5,1.1,1.1,2021-04-09,1840,Terra,MODIS,83,6.1NRT,293.9,26.5,D
43.976,-117.072,313.9,1,1,2021-04-09,1840,Terra,MODIS,64,6.1NRT,298,6.6,D
43.978,-117.085,311.1,1,1,2021-04-09,1840,Terra,MODIS,47,6.1NRT,297,4.5,D
42.631,-121.283,347.6,1.5,1.2,2021-04-09,1840,Terra,MODIS,95,6.1NRT,293.1,98.5,D
42.629,-121.265,331.6,1.5,1.2,2021-04-09,1840,Terra,MODIS,87,6.1NRT,290.3,52.9,D
42.621,-121.285,317.4,1.5,1.2,2021-04-09,1840,Terra,MODIS,71,6.1NRT,290.9,26,D
